Accession	Description	Sum PEP Score	# Unique Peptides	temp37.0_concYOU	temp40.6_concYOU	temp43.7_concYOU	temp47.5_concYOU	temp51.2_concYOU	temp54.5_concYOU	temp57.9_concYOU	temp61.5_concYOU	temp64.0_concYOU	temp67.0_concYOU	temp67.0_concSEN	temp64.0_concSEN	temp61.5_concSEN	temp57.9_concSEN	temp54.5_concSEN	temp51.2_concSEN	temp47.5_concSEN	temp43.7_concSEN	temp40.6_concSEN	 temp37.0_concSEN
O43670	BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens OX=9606 GN=ZNF207 PE=1 SV=1	94.775	13	137.5	133.2	139.3	124.6	112.1	102.8	85.6	68.8	55.6	40.4	39.9	42.6	58.4	77.9	115.3	121.8	128.7	154.4	132.5	128.3
O60343	TBC1 domain family member 4 OS=Homo sapiens OX=9606 GN=TBC1D4 PE=1 SV=2	94.739	16	204.4	192.4	189	158.8	111.3	63.9	32.8	21.3	14.8	11.3	9.4	12	18.7	32	73.8	109.5	156.8	203.8	199.4	184.8
Q15398	Disks large-associated protein 5 OS=Homo sapiens OX=9606 GN=DLGAP5 PE=1 SV=2	94.651	17	188	182	189.6	161.8	116.4	66.3	37.3	25.8	18.1	14.6	11.6	14.4	20.7	30.8	70.5	117.4	158.4	201.6	191.8	182.9
P52948	Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=4	94.643	19	188.5	179.4	172.8	125.7	96	71.9	52.2	41.8	40.2	31.6	32.9	33.3	42.8	50.8	81.2	103	124.9	204.9	146.3	179.8
P14927	Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=2	94.595	11	132.2	126.8	133.6	120.3	113	102.6	84.6	71	63.9	52.1	56.7	51.2	62	77.5	110.5	121.5	122	142.6	131.1	124.8
Q8NHW5	60S acidic ribosomal protein P0-like OS=Homo sapiens OX=9606 GN=RPLP0P6 PE=5 SV=1	94.588	1	155.8	160.6	200.6	236.6	311.6	400.1	312.8	169.4	40.3	12.3										
P25788	Proteasome subunit alpha type-3 OS=Homo sapiens OX=9606 GN=PSMA3 PE=1 SV=2	94.182	12	160	169.4	151.6	155	92.5	107.4	58.7	47.2	33.7	24.4	20.3	19.7	32.2	48.7	117	131	126.1	200.2	170.9	133.9
O43583	Density-regulated protein OS=Homo sapiens OX=9606 GN=DENR PE=1 SV=2	94.047	10	159.3	156.5	114.3	137.5	122	92.5	75.9	56.8	51	34.2	33.4	33.6	45.7	61.9	116.7	125	147.2	153.7	144	138.9
P51648	Aldehyde dehydrogenase family 3 member A2 OS=Homo sapiens OX=9606 GN=ALDH3A2 PE=1 SV=1	94.035	14	239.7	228.7	229.5	148.6	75	33.7	16.6	11.8	9.1	7.2	6.7	8.3	13.6	19.3	34.6	77.6	148	233.7	242.9	215.1
P42126	Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1	94.027	8	151.4	134.8	168.9	137.7	109.4	102.6	67.2	53.9	41.9	32.3	38.9	36.6	52.4	67.1	104.1	119.2	133.5	151.9	151.2	145
Q5R3I4	Tetratricopeptide repeat protein 38 OS=Homo sapiens OX=9606 GN=TTC38 PE=1 SV=1	94.022	15	186.6	180.4	195	173.5	127.2	81.7	26.3	14.6	8.4	6.3	5.1	5.9	10.5	19	83.7	141.4	171.8	223.4	148.3	190.9
Q01085	Nucleolysin TIAR OS=Homo sapiens OX=9606 GN=TIAL1 PE=1 SV=1	94.015	9	194.7	182	182.8	163.9	130.9	81.1	37	14.7	7.9	5	4.8	5.6	13.1	29.6	86.2	129	166.2	197.6	183.8	184
Q92597	Protein NDRG1 OS=Homo sapiens OX=9606 GN=NDRG1 PE=1 SV=1	93.974	10	170.5	164.6	184.8	163.4	126.3	86.9	41.3	25.7	20.3	16.2	10.7	11.1	16.7	27.3	79.1	126.3	161.1	196.4	188.3	182.9
Q92541	RNA polymerase-associated protein RTF1 homolog OS=Homo sapiens OX=9606 GN=RTF1 PE=1 SV=4	93.964	17	201.9	211.5	165.9	166.4	110.1	60.8	29.8	22.8	16.7	14.2	18.2	17.3	21.2	28.5	70.7	109.6	160.7	197.8	189.4	186.6
Q96P16	Regulation of nuclear pre-mRNA domain-containing protein 1A OS=Homo sapiens OX=9606 GN=RPRD1A PE=1 SV=1	93.95	7	232.8	236.7	225.5	138.8	65.6	41.2	21.6	14.7	13.6	9.5	5	6	9	14.6	36.8	58.2	134.8	247.7	246.9	241
Q8NFW8	N-acylneuraminate cytidylyltransferase OS=Homo sapiens OX=9606 GN=CMAS PE=1 SV=2	93.927	13	226.2	220.2	223.6	182.5	66.6	33.5	19.5	12.3	9.1	6.7	6.3	7.5	10.8	14.5	26.8	54	183.7	265.4	206.8	224.3
Q07157	Tight junction protein ZO-1 OS=Homo sapiens OX=9606 GN=TJP1 PE=1 SV=3	93.832	18	158.2	151.4	160.8	138.4	104.6	81.8	65.1	56.2	46.4	37.2	29.5	31	40.7	50.4	88.1	108.8	137.8	178.1	172.2	163.4
P08648	Integrin alpha-5 OS=Homo sapiens OX=9606 GN=ITGA5 PE=1 SV=2	93.796	14	162.1	148.6	172	149.6	118.9	98.6	58.3	42.4	29.6	20	20.1	20.9	32.3	45.5	102.2	121.9	150.7	172.7	173.4	160.4
Q86TU7	Actin-histidine N-methyltransferase OS=Homo sapiens OX=9606 GN=SETD3 PE=1 SV=1	93.681	16	224.6	212.3	172.4	186.7	106	39.9	21.9	14.9	11.6	9.5	6.5	7	9.2	13.2	36.7	105.8	193.1	251.9	156.5	220.2
O75146	Huntingtin-interacting protein 1-related protein OS=Homo sapiens OX=9606 GN=HIP1R PE=1 SV=2	93.676	17	205	204.7	201	176	107.4	44.1	24	16.1	12.1	9.6	9.9	10.9	16	22.2	51	101.8	167.7	221.7	205	193.8
Q15645	Pachytene checkpoint protein 2 homolog OS=Homo sapiens OX=9606 GN=TRIP13 PE=1 SV=2	93.542	13	272.5	247.7	233	126.9	55.3	27	15	10	7.2	5.2	7.6	8.4	12.6	17.7	39.3	66.2	141.4	254.8	214.5	237.4
Q9NVJ2	ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1	93.529	5	168.2	162.4	156.8	134.9	109.2	83.9	66.5	52.1	40.2	25.8	19.3	20.9	34.9	49.3	99.7	111.6	138.8	193.1	171.3	161
Q9NP72	Ras-related protein Rab-18 OS=Homo sapiens OX=9606 GN=RAB18 PE=1 SV=1	93.518	13	197.9	175.3	174.4	144.6	120.3	76.5	48.9	30.8	21.1	10.1	10.2	14.2	25.1	41.5	93.2	118.2	153.1	188.5	182.6	173.5
Q12792	Twinfilin-1 OS=Homo sapiens OX=9606 GN=TWF1 PE=1 SV=3	93.322	8	173	171.1	182.8	166.5	138.2	104.4	35.2	15.1	8.1	5.5	6.2	6.2	10.4	27.1	115.6	146.3	161.7	195.7	167.2	163.5
Q03252	Lamin-B2 OS=Homo sapiens OX=9606 GN=LMNB2 PE=1 SV=4	93.309	15	155.1	150.2	153.6	146.6	143.1	97.8	53.6	38.2	35.2	26.6	28.7	28.7	36.7	50.4	129.2	143.5	135.8	157.5	148.9	140.7
Q6UWE0	E3 ubiquitin-protein ligase LRSAM1 OS=Homo sapiens OX=9606 GN=LRSAM1 PE=1 SV=1	93.303	14	188.1	183.5	190.6	159	117.2	78	34.9	22	14.2	12.5	5.8	5.9	11.1	22.9	74.8	113.8	163.3	207.5	198.8	196
Q9BPX3	Condensin complex subunit 3 OS=Homo sapiens OX=9606 GN=NCAPG PE=1 SV=1	93.3	15	288.5	271.9	192.9	113.8	54.8	33.3	18.4	11.7	8.2	6.4	7.4	8.1	11	16.1	39.1	55.3	107.2	282.2	223.1	250.4
Q562R1	Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2	93.298	4	183.9	177.3	190.5	154.3	117.9	76.8	41.2	26.9	20.2	11	6.3	9.7	15.1	27.1	78.1	111.3	160	197.5	197.9	196.9
Q9NX63	MICOS complex subunit MIC19 OS=Homo sapiens OX=9606 GN=CHCHD3 PE=1 SV=1	93.223	14	136	151.2	121.8	130.3	119.8	108.2	73.8	60.7	56	42.2	44.3	43	52.2	63.9	115.4	125.6	122.9	158.6	149.6	124.6
Q96A33	PAT complex subunit CCDC47 OS=Homo sapiens OX=9606 GN=CCDC47 PE=1 SV=1	93.203	14	191.6	182	201.3	172.1	141.3	58.6	22.3	14.3	9.6	6.9	7	9.4	14	20.2	76.7	121.5	163.5	207.4	193.2	187.1
Q92888	Rho guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=ARHGEF1 PE=1 SV=2	93.157	15	230.7	214.4	216.8	137.3	82.7	55.4	26.8	16.7	10.9	8.3	6.5	7.5	12.8	22.4	57.8	91.6	138.4	215.6	221	226.5
Q9BY32	Inosine triphosphate pyrophosphatase OS=Homo sapiens OX=9606 GN=ITPA PE=1 SV=2	93.115	10	155.8	151	158.1	140.4	111.8	101.8	69.9	51.4	38.3	21.5	20.2	27.8	43.8	59.6	101.7	123	144.5	166.2	159.9	153.4
O43488	Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=3	93.089	12	207.1	202.7	208.1	175.7	119.6	40.9	20.3	11.8	7.8	6.1	5.8	6.5	11	16.2	41.7	133.7	180.8	243.6	160.7	200
Q13492	Phosphatidylinositol-binding clathrin assembly protein OS=Homo sapiens OX=9606 GN=PICALM PE=1 SV=2	93.032	14	178.6	172.7	181.3	169.6	152.8	87.4	24.5	15	10.3	7.8	9.7	10.3	13.8	20.2	87.5	150	168.5	191.5	176	172.4
Q9UHY1	Nuclear receptor-binding protein OS=Homo sapiens OX=9606 GN=NRBP1 PE=1 SV=1	92.953	9	198.1	186.2	195.7	174.3	126.2	70.4	25.4	12.4	7	4.2	7.3	8.4	13.5	22.7	71	124.3	169.5	201.8	194	187.4
Q9Y305	Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2	92.902	16	250.5	214.4	236.5	128.2	71.1	49	20.4	13.4	10	6.5	7.9	8.3	12.8	17.8	60.9	92	146.2	206.5	228	219.5
P62633	CCHC-type zinc finger nucleic acid binding protein OS=Homo sapiens OX=9606 GN=CNBP PE=1 SV=1	92.824	12	128	115.1	122.4	114.2	114	89.9	86.9	82	79	68.4	65.1	50	54.4	60.2	108.1	113.6	136.8	150.6	135	126.2
Q05048	Cleavage stimulation factor subunit 1 OS=Homo sapiens OX=9606 GN=CSTF1 PE=1 SV=1	92.268	12	175.2	168.1	169.5	156.7	127.3	90.3	56.4	31.8	16.7	8	8.8	13.3	27.4	45.1	99.4	128.6	152.7	185.8	177.5	161.4
Q6P1J9	Parafibromin OS=Homo sapiens OX=9606 GN=CDC73 PE=1 SV=1	92.266	18	259.1	244.8	217.7	109.3	60.3	39.9	24.8	17.6	14.8	11.6	7.3	7.7	11.1	15.9	38.5	54.9	110.5	273.8	231.5	248.8
P52735	Guanine nucleotide exchange factor VAV2 OS=Homo sapiens OX=9606 GN=VAV2 PE=1 SV=2	91.939	17	240.8	232.7	228.4	156.2	87.6	27	12.6	6.6	4.7	3.3	6.7	7.9	13.3	17.9	35.3	83.9	150.8	233.9	228.6	221.7
Q9NZB2	Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens OX=9606 GN=FAM120A PE=1 SV=2	91.83	15	187.6	176.3	188.5	149.7	108.4	66.4	41.6	32.8	27.5	21.1	22.1	23.6	30.6	35.5	72.9	104.1	143.1	198.9	199.2	170
P36405	ADP-ribosylation factor-like protein 3 OS=Homo sapiens OX=9606 GN=ARL3 PE=1 SV=2	91.817	12	169.7	172.6	164.8	154.6	130.4	94.8	54.5	30.2	18.3	10.2	12.4	16	28.5	51.6	106.1	129.6	150.7	177.3	162.5	165.4
O43395	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2	91.767	17	178.1	193.6	215.8	147.7	84	60	42	32.9	27.2	18.7	18.5	22.3	30.9	38.8	67.6	92.6	143.9	240.8	165.1	179.6
Q9GZU8	PSME3-interacting protein OS=Homo sapiens OX=9606 GN=PSME3IP1 PE=1 SV=1	91.721	14	131.6	138.4	103.5	122.6	91.4	103.8	84.3	78.9	79.3	66.2	82.7	73.1	77.1	83.9	102.6	118.6	92.6	148.2	100.5	120.6
P20339	Ras-related protein Rab-5A OS=Homo sapiens OX=9606 GN=RAB5A PE=1 SV=2	91.697	6	189.9	178.3	175.5	158.2	132.4	82.8	42.6	22	11.9	6.3	3.5	4.6	10.9	24.6	95.3	120.6	168.1	198.4	192.6	181.4
P63000	Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens OX=9606 GN=RAC1 PE=1 SV=1	91.691	8	192.2	173.9	171.2	151.8	130.1	87.3	49.6	26.1	12.2	5.6	4.1	6.9	18.7	38.6	100.8	126.6	156.6	196.9	178.2	172.7
Q4G0N4	NAD kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=NADK2 PE=1 SV=2	91.668	15	188	181.6	184.6	168.9	137.8	86.7	22.7	13.9	9.2	6.6	6	6.7	10.4	17.8	109.9	144.8	163	191.7	176.9	172.7
Q13868	Exosome complex component RRP4 OS=Homo sapiens OX=9606 GN=EXOSC2 PE=1 SV=2	91.641	11	145.7	142.8	150.5	154.5	142.5	123.2	76.4	37.2	17	10.1	9	11.5	28.8	61.9	128.5	143.2	153.3	166.4	153.6	143.9
P31483	Cytotoxic granule associated RNA binding protein TIA1 OS=Homo sapiens OX=9606 GN=TIA1 PE=1 SV=3	91.633	9	164.9	173.3	170.7	160.1	131.2	102.7	54.5	27.3	10.4	5	6.9	11.5	26.2	47.3	110.8	139.5	152.5	183.4	162.4	159.6
Q68E01	Integrator complex subunit 3 OS=Homo sapiens OX=9606 GN=INTS3 PE=1 SV=1	91.632	10	260	226.6	205.9	122.7	73.6	50.9	26.2	16.5	10.1	7.6	6.1	7.1	11.6	19.6	46.1	67.6	123.5	262.5	181.3	274.6
Q66K74	Microtubule-associated protein 1S OS=Homo sapiens OX=9606 GN=MAP1S PE=1 SV=2	91.53	16	280.3	244	205.9	160.5	51.9	24.1	12.8	8.4	6.5	5.4	6.5	6.5	9	11.9	28.5	56.1	174.6	279.9	182.2	244.8
Q9NZT2	Opioid growth factor receptor OS=Homo sapiens OX=9606 GN=OGFR PE=1 SV=3	91.489	13	219.4	210.2	205.8	135.1	83.6	54.7	34.5	23.4	19.5	13.9	10.8	13	18.6	26.8	56	77.1	124.4	215	229	229.5
Q9UN86	Ras GTPase-activating protein-binding protein 2 OS=Homo sapiens OX=9606 GN=G3BP2 PE=1 SV=2	91.424	11	210.6	206.5	194.5	164.9	110.9	54.3	25.7	15.4	10.3	7	8.4	9.8	14.2	24	58.8	109.6	158.3	209	204.8	203.1
Q96CS3	FAS-associated factor 2 OS=Homo sapiens OX=9606 GN=FAF2 PE=1 SV=2	91.419	12	252.9	253.1	220.4	140.5	64.6	26	15.2	10.3	9.4	7.7	6.2	7.7	11.1	15.6	32.6	66.1	133.8	279.2	207.5	240.2
P10321	HLA class I histocompatibility antigen, C alpha chain OS=Homo sapiens OX=9606 GN=HLA-C PE=1 SV=3	91.403	4	164	158.7	160.5	132.5	104.4	89.5	72.7	55.7	38.2	23.7	21	28.3	44.9	58.8	94.1	108.7	134.4	177.2	170	162.6
P68402	Platelet-activating factor acetylhydrolase IB subunit alpha2 OS=Homo sapiens OX=9606 GN=PAFAH1B2 PE=1 SV=1	91.347	8	181.4	175.2	190.6	160.2	117	77.9	44.8	26.1	16	10.7	9.1	12.2	20.3	34.4	77.9	113.6	158.8	200.6	185.8	187.3
Q96C57	Protein CUSTOS OS=Homo sapiens OX=9606 GN=CUSTOS PE=1 SV=2	91.296	12	97	108.2	122.1	124.9	140.7	117.6	85.4	72.3	71.7	60.1	68.8	59	66.3	74.7	125.2	139.7	129.1	127.9	110.5	98.8
P53582	Methionine aminopeptidase 1 OS=Homo sapiens OX=9606 GN=METAP1 PE=1 SV=2	91.259	13	197.8	197.4	200.5	147	102.7	71.5	38.2	20.5	14.1	10.2	7	8.4	13.8	31.8	75	109.3	153.4	232.9	143.3	225.2
P17813	Endoglin OS=Homo sapiens OX=9606 GN=ENG PE=1 SV=2	91.102	14	156.3	147.1	159	135.9	114.8	93	71.5	56.7	39.2	26.5	20.8	20.7	35.2	48.7	105.4	122.6	147.3	174.4	165.3	159.8
Q9BWM7	Sideroflexin-3 OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=3	90.94	8	192	184.4	193.3	154.6	118.5	71.8	35.2	22	16.6	11.5	7	8.5	14.9	23.2	65.4	113	156.5	210.5	211.8	189.3
Q9UNE7	E3 ubiquitin-protein ligase CHIP OS=Homo sapiens OX=9606 GN=STUB1 PE=1 SV=2	90.931	14	239	241.9	214.3	122.3	76.8	47.3	24	14.6	11.4	8.5	8.9	9.4	13.9	20.4	44.2	64.4	103.4	244.5	249.8	241.1
Q9Y3P9	Rab GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RABGAP1 PE=1 SV=3	90.866	18	200.5	191.4	195.8	157.2	105.2	66.7	36.6	21.8	14.4	10.6	11.1	12.8	19.5	30	74.9	115.9	157.2	209.8	176.7	192
Q9NUQ9	CYFIP-related Rac1 interactor B OS=Homo sapiens OX=9606 GN=CYRIB PE=1 SV=1	90.85	12	170	162	169.9	153.8	135.6	106	57.9	24.9	12.1	7.8	5.5	6.2	14.9	39.9	114.1	135.2	159.1	182.3	174.6	168.3
Q9BR76	Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1	90.822	12	199.1	193.1	204.3	180.7	123.5	51	20.8	12.6	7.5	7.3	5.5	6.2	9.4	14.6	48.1	120.5	175.1	215.3	205.9	199.5
Q9UKM9	RNA-binding protein Raly OS=Homo sapiens OX=9606 GN=RALY PE=1 SV=1	90.818	15	247.3	240.1	220.9	137.7	59	33.2	20.1	15.2	14.7	11.7	15.4	13.1	14.7	17.3	32.5	56.7	135	263.5	220.2	231.8
O15020	Spectrin beta chain, non-erythrocytic 2 OS=Homo sapiens OX=9606 GN=SPTBN2 PE=1 SV=3	90.692	7	162.3	160.2	176	132.5	92.3	76.7	61.2	54.8	45.9	38	6	8.1	12	17.9	37	61	148.3	265.8	231.5	212.4
O94874	E3 UFM1-protein ligase 1 OS=Homo sapiens OX=9606 GN=UFL1 PE=1 SV=2	90.501	16	244.6	244.2	240.2	152.7	53.7	25.1	15.3	11	8	5.3	3.4	4.1	6.3	10.5	27	53.1	147.5	300.8	198.6	248.9
P42566	Epidermal growth factor receptor substrate 15 OS=Homo sapiens OX=9606 GN=EPS15 PE=1 SV=2	90.495	16	171.9	161.5	190.1	148	124	92.5	52.4	31.6	18.6	9.3	9.1	12.2	22	39.3	89.7	124.9	149.5	200.5	171.2	181.7
Q16666	Gamma-interferon-inducible protein 16 OS=Homo sapiens OX=9606 GN=IFI16 PE=1 SV=3	90.469	18	249.2	237.3	221.8	139.6	65.8	38.3	20.7	12.6	8.1	6.6	6	6.6	10.1	16.4	42.8	75.9	134.8	276.3	176.3	254.7
P51114	RNA-binding protein FXR1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=3	90.388	14	255.4	243.2	227.4	121.4	59.6	36.2	22.6	14.8	11.2	8.1	6.1	6.8	10.2	15.5	38.5	56.2	114.9	279.3	215.8	256.7
P17066	Heat shock 70 kDa protein 6 OS=Homo sapiens OX=9606 GN=HSPA6 PE=1 SV=2	90.38	1	183	181.9	210.6	174.8	139.1	67.7	21.1	10	8	3.8	4.7	8.3	12	20.5	71.2	138	159.5	183.6	207.7	194.6
P25325	3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=3	90.312	10	226.5	217.5	206.7	145.7	81.5	46.2	28.7	21.3	15	10.8	11.2	12	16.8	22.2	42.5	77.3	151.6	216.2	224.1	226.2
O75608	Acyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=LYPLA1 PE=1 SV=1	90.04	9	184.7	177.4	183.3	166.3	123.9	95	40.9	14.6	7.8	6.2	7.4	7.6	13.9	35.9	95.3	130.8	159.4	188.4	181.4	179.9
Q13443	Disintegrin and metalloproteinase domain-containing protein 9 OS=Homo sapiens OX=9606 GN=ADAM9 PE=1 SV=1	90.012	14	168.3	155.2	156.4	140.2	121.2	91.6	62.1	49.2	35	20.9	21.7	25.2	37	47.7	105.1	118.7	146.4	179.7	164.4	154.2
Q92879	CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=2	89.989	12	255.7	259.1	215.5	141.7	58.2	30.8	16.1	10.2	7.4	5.3	5.4	6.1	9.6	13.8	31.5	56.5	137.3	293.7	178.5	267.6
Q8TCJ2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens OX=9606 GN=STT3B PE=1 SV=1	89.94	11	198.6	213.6	172.8	172	102	70.3	30.1	20.4	12	8.1	5.9	7.9	14.4	26.1	87.3	114.2	154.7	219	198.7	171.8
P25490	Transcriptional repressor protein YY1 OS=Homo sapiens OX=9606 GN=YY1 PE=1 SV=2	89.898	13	198	185.5	146.7	143.3	114.9	76.6	46	34.5	30.9	23.6	31.8	28	34	43.2	78.7	102.1	129.3	203.6	172.8	176.5
P00387	NADH-cytochrome b5 reductase 3 OS=Homo sapiens OX=9606 GN=CYB5R3 PE=1 SV=3	89.655	10	207.9	192.8	211	165.2	114.1	63.7	25.4	10.5	5.6	3.8	4.9	4.7	8.4	18.7	65.5	109.5	170.9	218.1	187.8	211.4
Q96AT1	Uncharacterized protein KIAA1143 OS=Homo sapiens OX=9606 GN=KIAA1143 PE=1 SV=2	89.653	14	113.3	109.1	117.3	107.8	101.9	98.5	96	87.7	90.9	77.6	66.1	59.5	66.5	71.6	105.1	111.7	126.4	138.4	128.9	125.8
Q9H444	Charged multivesicular body protein 4b OS=Homo sapiens OX=9606 GN=CHMP4B PE=1 SV=1	89.649	13	116.7	112.9	117.8	108.4	100.6	96.2	94.9	86.3	89.8	76.4	86.5	76.2	81.8	83.2	97.9	108.5	106.8	123.6	118.6	116.8
Q5VT79	Annexin A8-like protein 1 OS=Homo sapiens OX=9606 GN=ANXA8L1 PE=2 SV=2	89.646	15	220.5	215.2	218	182.2	99.4	30	14.9	8.8	6.4	4.6	5.3	5.8	8.6	13.3	31.9	95.6	178.6	232.4	216.1	212.5
Q9Y3E5	Peptidyl-tRNA hydrolase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PTRH2 PE=1 SV=1	89.372	8	213.9	197	202.8	159.9	119.7	57.9	22	12.2	8.4	6	5	5.1	8.5	15.6	59.7	117.1	167.1	216.8	208.5	196.6
O95785	Protein Wiz OS=Homo sapiens OX=9606 GN=WIZ PE=1 SV=2	89.31	16	161.3	156.2	163.7	139.2	111.4	88.2	60	48.1	40.9	31	26.6	30	40.7	51.4	92	112.9	138.4	174.1	169.4	164.5
P02538	Keratin, type II cytoskeletal 6A OS=Homo sapiens OX=9606 GN=KRT6A PE=1 SV=3	89.234	5	153.1	183.2	146	136.4	604.9	68.5	64.4	43.4	21.2	579.1										
Q15428	Splicing factor 3A subunit 2 OS=Homo sapiens OX=9606 GN=SF3A2 PE=1 SV=2	89.193	10	214.5	197.9	193.1	163.1	118.1	48	26	17.4	12.4	9.5	5.5	6.7	11.1	17.4	54.3	115.7	156.4	225.4	210.1	197.4
Q9NUQ3	Gamma-taxilin OS=Homo sapiens OX=9606 GN=TXLNG PE=1 SV=2	89.072	18	182.6	192.9	158.1	168.9	138.1	73.4	40.1	23.4	13.7	8.8	8.7	11.7	18.7	30.1	76	141.2	163.2	197.3	176.8	176.3
O75663	TIP41-like protein OS=Homo sapiens OX=9606 GN=TIPRL PE=1 SV=2	88.768	14	208.6	196.9	195.9	168.4	125.1	63.7	19.9	10.7	6.2	4.5	5.4	5.8	9.4	15.7	69.6	135.6	175.5	222.3	171.4	189.2
Q9BTV4	Transmembrane protein 43 OS=Homo sapiens OX=9606 GN=TMEM43 PE=1 SV=1	88.678	13	194.2	214	167	171.1	100	71.5	38.8	25.2	11.2	7.1	5.4	5.8	14.5	28.7	97.5	111	154.5	242.4	175.1	165.1
Q9GZS3	SKI8 subunit of superkiller complex protein OS=Homo sapiens OX=9606 GN=SKIC8 PE=1 SV=1	88.584	9	194	180.6	211.2	155.9	104.1	90.8	31.1	16.6	9	6.8	7	7.1	11.7	22.6	67.3	114	154.7	244.6	154.3	216.8
O60678	Protein arginine N-methyltransferase 3 OS=Homo sapiens OX=9606 GN=PRMT3 PE=1 SV=4	88.569	15	208.4	182	229.8	168.7	103.7	60.2	21.3	12	6.8	7.1	6.3	7.3	11.1	18.5	56	102.2	169.9	205.7	217.8	205.2
O14530	Thioredoxin domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TXNDC9 PE=1 SV=2	88.565	12	168.4	177.5	197.4	169	122.1	97.1	31.5	18.1	11.5	7.3	7.6	8.7	14.5	26.9	101.2	149.5	140.6	211.3	195	144.6
O95881	Thioredoxin domain-containing protein 12 OS=Homo sapiens OX=9606 GN=TXNDC12 PE=1 SV=1	88.552	8	166.2	155.4	165.3	145.7	116.7	83.2	58.2	44.1	36.9	28.3	30.5	27.9	33	50.1	100.3	126	143.9	171.2	161.2	155.7
Q96D15	Reticulocalbin-3 OS=Homo sapiens OX=9606 GN=RCN3 PE=1 SV=1	88.424	12	140.5	138.2	146.1	131.5	115.3	99.7	75.1	58.4	53.2	42.1	31.5	32.8	44.8	63.6	108.6	123.5	136.9	158.9	151	148.4
Q99590	Protein SCAF11 OS=Homo sapiens OX=9606 GN=SCAF11 PE=1 SV=2	88.308	18	141	135.2	138.8	123.2	103.5	92.9	78.2	70.7	65	51.5	52	49	57.6	66.4	103.7	116.3	129	152.3	141.1	132.6
Q92797	Symplekin OS=Homo sapiens OX=9606 GN=SYMPK PE=1 SV=2	88.248	16	244.6	239.5	233.2	117.1	57	38.9	26	19.4	14.1	10.3	11	12.1	17.6	23.9	47.7	62.1	120.3	237.4	239.4	228.6
P41208	Centrin-2 OS=Homo sapiens OX=9606 GN=CETN2 PE=1 SV=1	88.075	11	128.5	124.4	129.4	109	99.1	90.7	86.2	76.1	84.4	72.2	81.5	62.2	65.3	67.9	96.4	103	112	143.4	134.4	133.9
Q16630	Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens OX=9606 GN=CPSF6 PE=1 SV=2	88.054	11	167.8	157.6	158.9	144	127.3	101	61.9	38.8	26	16.8	13.4	18.6	29.8	53.3	112.5	133	138.3	169.2	169.9	162
O75347	Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=3	88.011	12	112.3	105	114.8	105.1	105.9	94.6	103.4	91.1	91.1	76.7	72.7	67.3	74.9	80.7	111.2	115.7	116.1	128.3	116.3	116.8
P52594	Arf-GAP domain and FG repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=AGFG1 PE=1 SV=2	87.969	9	161.5	157.3	163	147.5	121.7	91.8	62.7	45.5	30.9	18	13.8	21	34.2	48.6	93.4	135.1	152.2	175.7	163.6	162.4
Q8N684	Cleavage and polyadenylation specificity factor subunit 7 OS=Homo sapiens OX=9606 GN=CPSF7 PE=1 SV=1	87.967	12	170.8	164.6	166.7	153.9	126.9	92.8	54.6	31.2	24.1	14.5	15.8	18.5	27.2	46.6	98	129.4	147.7	180.3	171.1	165.4
