Accession	GeneName	Description	PG.Qvalue	S0.1	S0.2	S0.3	S3.1	S3.2	S3.3	S6.1	S6.2	S6.3	S9.1	S9.2	S9.3	S12.1	S12.2	S12.3	S24.1	S24.2	S24.3
P56378	ATP5MJ	ATP synthase subunit ATP5MJ, mitochondrial	4.05E-06	149858.8594	144502.2656	90553.96875	127892.9063	134454.3594	101565.0781	161223.4063	134241.3438	136628.3438	143075.0938	125698.1563	113103.6797	105870.4453	135063.1094	133024.625	132127.8438	121281.8828	134631.7969
P56381;Q5VTU8	ATP5F1E;ATP5F1EP2	ATP synthase subunit epsilon, mitochondrial;ATP synthase subunit epsilon-like protein, mitochondrial	2.14E-09	609200.8125	658303.875	624792.9375	665812.375	619444.625	555439.75	669148.75	717737.0625	713808.5625	617293.75	593428.125	601870.5625	533551.9375	524884.9375	532841	460897.6563	487556.75	591086.4375
P56385	ATP5ME	ATP synthase subunit e, mitochondrial	2.79E-14	246736.1719	406928.3438	409513.5625	372210.625	379847.125	319951.0938	413497.2188	568674.375	519034.7188	369011.0625	418588.3438	411665.7188	324746.1563	353692.3438	357863.3438	342452.1563	368508.3438	388422.875
P56524	HDAC4	Histone deacetylase 4	2.39E-39	218854.7656	222034.5469	219929.3281	249109.4531	207114.0313	178016.1406	212839.6406	208539.3438	207965.3438	183671.7344	206510.7969	187979.8281	182019.1563	182494.0625	184502.25	168530.2188	144169.9063	158078.8438
P56537	EIF6	Eukaryotic translation initiation factor 6	8.45E-22	746710.8125	813279.9375	816030.625	784052.5625	786765.0625	740662.25	823979.5	944749.1875	888320.125	838892.375	840157.5	749072.9375	751252.4375	692990.0625	692094.5625	744463	762786.4375	737859.5625
P56545	CTBP2	C-terminal-binding protein 2	4.84E-35	351937.7188	362528.3438	365613.5313	370142.5938	351420.9375	334910.2813	355812.3438	361991.2813	349022.4375	346695.375	317390.5938	342613.4063	314228.5313	314833.7813	303893.1563	295849.9688	265098.1875	279564.5313
P56556	NDUFA6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	8.61E-26	112138.4922	120252.3906	129002.7344	130250.3906	145780.2656	125103.7891	145167.5781	153469.7656	152244.3281	151400.3125	151199.3125	153419.625	146432.4531	142977.2969	133415.7969	132873.5	114259.0938	130182.7969
P56589	PEX3	Peroxisomal biogenesis factor 3	5.78E-39	98116.375	101936.9219	58325.88281	59385.72656	70597.47656	95998.83594	52110.53516	50727.54688	52267.45313	83171.41406	58213.96484	47268.38672	103866.8672	100409.7188	107563.0547	99196.04688	91533.1875	110504.25
P56749	CLDN12	Claudin-12	6.08E-09	NaN	456673.125	308312.9375	NaN	351942	339976.9375	547063.5	NaN	625039.6875	922458.5625	1002840	895196.125	973320.6875	991230.5	1022288.813	1163865.5	1129449.75	980966.8125
P56937	HSD17B7	3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7	4.64E-08	216616.2188	220088.2656	NaN	231180.4375	199474.4063	233843.3594	NaN	NaN	244528.2188	NaN	NaN	237911.7813	208866.1563	230886.9219	216064.1719	193569.9531	149781.0469	190651.4688
P56945	BCAR1	Breast cancer anti-estrogen resistance protein 1	2.69E-19	341637.9375	372575.8125	419048.5625	412127.6875	399009	395669.3125	416105.6875	438197.25	439245.75	433573.1875	419197.8125	429614.25	403516.4063	435940.625	430557.4375	431120.8125	448913.2188	404546.5313
P56962	STX17	Syntaxin-17	1.32E-23	76692.19531	66049.96875	67134.88281	84784.32813	57214.95703	56902.20703	68301.57031	75948.85156	68010.75	55328.80859	54344.57422	62990.91016	56601.26172	65915.375	68299.34375	76190.1875	63298.69141	63633.32813
P57053	H2BC12L	Histone H2B type F-S	4.88E-26	6435172.5	6647029.5	5716468.5	5338533.5	5718149	6331751	4104338.25	3958614.5	3588989.25	3654622	3958230.25	4091214	4175414.5	4912784	5310113	4260937.5	5352622	7101674
P57060	RWDD2B	RWD domain-containing protein 2B	4.41E-32	58906.96875	68011.53906	66012.52344	57945.96094	28568.2168	63747.04297	65977.05469	75507.95313	15624.97656	60054.10547	43367.38281	63089.16406	66894.22656	54987.54297	32378.69922	41228.23047	47015.73047	43732.46484
P57071	PRDM15	PR domain zinc finger protein 15	1.34E-28	91551.82031	96362.875	81877.19531	82184.96094	97042.5	95292.74219	70383.02344	78388.02344	67791.85938	74734.30469	83288.875	82407.64844	74150.44531	85256.53906	65940.26563	81694.71875	84231.71094	75041.96094
P57076	CFAP298	Cilia- and flagella-associated protein 298	1.08E-32	278723.4063	297919.4375	309964.7188	310728.8438	301208.8125	278333.3438	293343.6563	326218.1875	298062.6875	318415.5	301099.8438	322974.9063	273444.75	303711.4063	276057.9688	259644.8125	269405.4375	273877.0938
P57078	RIPK4	Receptor-interacting serine/threonine-protein kinase 4	1.80E-26	67411.75781	105389.2109	79823.11719	97070.32813	70411.95313	63578.49609	91763.78125	86583.99219	92545.27344	109199.3984	61941.93359	68652.11719	77443.82813	73806.65625	76504.13281	80981.92969	93137.45313	59123.16016
P57081	WDR4	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4	4.40E-42	237382.5156	286969.875	310472.875	287229.9688	269990.625	256392.1719	288932.0938	285259.9375	267080.2188	282966.875	272569.0313	262786.4688	267524.0313	250770.2188	258807.1094	253255.7188	250294.2188	230074.6875
P57086	SCAND1	SCAN domain-containing protein 1	6.97E-24	NaN	44964.65625	16335.7627	11132.50684	8453.641602	12608.20313	5007.423828	4606.844238	7429.488281	8840.545898	3426.38208	11971.5752	10767.82422	13189.28027	90779.96875	1280.450195	14760.91309	14101.20898
P57088	TMEM33	Transmembrane protein 33	1.04E-20	86009.42188	71839.11719	60477.60547	66997.97656	83000.77344	92525.10156	79634.35156	57703.94531	87230.0625	75124.19531	58349.25781	90993.27344	110335.2891	109518.8828	132123.0938	108540.9063	107630.8984	96928.97656
P57105	SYNJ2BP	Synaptojanin-2-binding protein	6.39E-22	118151.0156	109975.8281	122480.6172	116230.2188	118395.2656	120499.1406	125169.0859	132483.6563	129785.4609	99730.85938	94080.15625	134810.7969	119881.1406	139059.2813	123505.8281	138111.3906	114755.9922	124170.5469
P57678	GEMIN4	Gem-associated protein 4	4.14E-35	227787.2344	197078.9219	179621.125	182513.9219	194684.4844	225633.0625	181349.6719	140461.9688	170931.6563	179025.25	166334.25	191172.375	219159.2188	219526.3594	224795	227401.125	239251.7656	223045.0313
P57682	KLF3	Krueppel-like factor 3	9.69E-22	214566.9844	203256.1875	108997	86547.60156	143579.7344	136913.0938	154274.3594	154031.5156	140257.4531	49540.46094	122296.7813	102325.0781	93675.24219	115110.2344	32710.96289	117394	121064.2109	85236.24219
P57721	PCBP3	Poly(rC)-binding protein 3	6.04E-30	964357.3125	754759.8125	729536.5	924085.1875	816743.875	815905.25	523306.2813	822493	608257.8125	652661.5625	790787.0625	629815.8125	555526.5625	444663.4375	724027.75	577057.5	590631.625	568450.1875
P57723	PCBP4	Poly(rC)-binding protein 4	1.21E-14	841241.25	234630.7813	492.042511	298215.6563	319790.5625	771998.8125	284724.8125	443377.5938	272364.25	1070053.5	649158.1875	644008.6875	190521.8594	453341.6875	663738.6875	342005.7813	727397.875	374059.0313
P57729	RAB38	Ras-related protein Rab-38	0.008235658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P57737	CORO7	Coronin-7	3.37E-26	4527402.5	4759924	4549140	4922802.5	4446776	4450373.5	5175571.5	4727088.5	4630590.5	4800404.5	4606208	4456347.5	4202591	4179030	4205865.5	3773348	3927433.25	3686645.75
P57740	NUP107	Nuclear pore complex protein Nup107	5.62E-54	170479.5313	152458.4375	151843.6719	137750.4844	160711.4844	168477.9531	145450.2188	105710.1953	137252.8125	148395.0469	125995.7578	157674.5313	171995.5938	184332.25	179237.9375	163163.875	150990.7188	167925.4531
P57772	EEFSEC	Selenocysteine-specific elongation factor	3.93E-29	124319.4766	172513.7031	127853.0938	141189.4688	143555.3438	132466.2813	138807.5156	135242.8281	124372.6797	158331.9531	141378.3125	135709.625	132432.625	129753.7656	136429	122064.5156	118405.1094	121877.2031
P58004	SESN2	Sestrin-2	3.00E-31	37566.24609	34456.05859	33213.40625	35656.25391	35839.11328	47040.91406	44045.17969	34377.16797	41408.27734	34084.46484	30599.78125	35090.6875	39774.625	41727.25391	50147.18359	46033.03906	34435.16406	42692.83203
P58005	SESN3	Sestrin-3	3.35E-10	32646.69141	44286.91797	27549.17383	NaN	NaN	26365.97266	10143.97168	45039.76953	12816.74805	19724.59375	30446.6543	27391.16797	26109.37891	25834.49023	NaN	33575.92969	7014.495605	33738.89844
P58107	EPPK1	Epiplakin	5.41E-20	144692.9063	199921.1094	165053.0625	233507.4688	211603.75	225064.7656	199260.4219	192298.9219	172675.6719	187712.3281	156624.4531	173544.2031	199298.1094	187901.4688	196068.9375	241559.1875	219699.3125	244782.375
P58317	ZNF121	Zinc finger protein 121	9.16E-15	28058.91602	40353.71094	30601.31641	31162.81055	49971.9375	48346.85156	66996.83594	88967.48438	51237.21094	59133.69141	50606.28906	58161.22656	53747.33203	49587.74609	39866.375	37696.30469	64159.54297	34056.64063
P58340	MLF1	Myeloid leukemia factor 1	1.22E-29	72394.38281	69898.94531	67502.4375	71153.15625	67765.27344	55848.83984	64743.07422	68903.59375	69237.01563	67272.08594	64242.07422	61654.30859	51435.01563	48780.95703	54715.54297	39170.34375	43390.63672	38891.53516
P58546	MTPN	Myotrophin	6.52E-40	592450.3125	694381.8125	689799.5	677636.625	639550.6875	626871.8125	661989	722878.25	705372.875	677887.1875	711599.375	670031.4375	631862.5	567226.3125	555466.3125	565582.375	596512.9375	587449.1875
P58557	YBEY	Endoribonuclease YbeY	7.62E-20	59223.78906	59497.78125	54777.50391	70688.99219	57053.48438	57022.32813	60560.61328	54940.24609	56037.25	63926.80078	58875.87891	55386.75391	54202.05469	50695.03516	54135.17578	38688.88672	47452.28125	48003.77344
P59780	AP3S2	AP-3 complex subunit sigma-2	9.49E-21	91982.67969	78739.5	72644.96094	83471.45313	71676.30469	100085.7266	92208.35156	72869.47656	80217.71875	93415.90625	86825.02344	78763.92188	72902.83594	62869.82422	78978.32031	85089.3125	89858.03906	78329.35938
P59923	ZNF445	Zinc finger protein 445	7.94E-05	1738.081665	NaN	10953.86816	13016.77832	NaN	6775.158203	NaN	12302.63867	3358.603027	6286.331055	NaN	4358.480957	8019.939453	5133.837402	3822.206299	45421.14063	NaN	25604.21289
P59998	ARPC4	Actin-related protein 2/3 complex subunit 4	2.28E-25	336400.7813	282555.5313	255103.4375	296529.0625	281446.75	275492.1875	297916.6875	264898.3125	323111.75	286355.75	273315.7188	306720.125	350521.4375	309745.6875	320797.4063	303251.1875	309630.9375	314944.4375
P60002	ELOF1	Transcription elongation factor 1 homolog	1.18E-15	325215.3125	324157.2188	282086.0625	327492.6563	270810.2188	293101.625	324208.75	286711.9688	371079.1563	269666.5938	337156.4063	307649.2813	297407.3125	261601.5625	224766.6406	274863.5313	271871.4688	324299.3125
P60006	ANAPC15	Anaphase-promoting complex subunit 15	5.31E-18	7815.723633	9659.170898	2655.270996	24608.87305	10233.89844	9868.519531	15308.50781	28749.35156	9078.654297	5143.682129	17325.24609	24860.55664	36071.29688	34571.02734	30761.0918	5058.110352	24853.38672	20011.57227
P60033	CD81	CD81 antigen	8.52E-24	460135.4688	303368.7188	345535.0313	446512.0938	309348.5938	338289.875	259150.25	201522.8125	311942.5625	302151.375	277862.375	314824.9375	422727.3125	400890.3125	296610.4375	362385.3125	392940.0625	314423.8125
P60059	SEC61G	Protein transport protein Sec61 subunit gamma	6.68E-13	107018.1875	70413.22656	78536.41406	70042.09375	72058.28125	74875.46094	68206.375	49400.51172	81488.48438	78432.19531	58305.14453	64827.14063	58515.35547	55432.01172	61691.21484	84898.17969	70327.19531	63607.67188
P60174	TPI1	Triosephosphate isomerase	9.51E-25	6549874.5	7330192.5	7002188.5	7257716.5	6644180	6431684.5	7413391.5	7761534.5	7277631.5	7078224	7275288	6786971.5	6349510	6201431	6191702	6650690.5	6856833	7288831.5
P60228	EIF3E	Eukaryotic translation initiation factor 3 subunit E	5.39E-43	487172.0625	424232.9688	404458.6563	394577.5	421953.9688	458336.0313	354854.75	291155.8438	372962.875	399528.9688	346841.4375	408791.3438	417875.2188	439692.625	447911.7813	382900.3125	338772.1875	371489.3438
P60468	SEC61B	Protein transport protein Sec61 subunit beta	5.36E-43	256314.0469	225524.2188	201393.0781	215840.25	233937.5938	259549.9531	221372.1719	159597.4844	222220.9844	207688.0313	195581.2813	237122.5156	252432.5625	242631.2188	194253.9844	203429.0313	214380.2969	217471.9219
P60484	PTEN	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	1.01E-13	42937.91016	42112.60547	29981.9082	44653	33127.76953	30374.9668	45206.72656	35946.5625	28691.125	37279.83203	43696.46875	41509.05078	47415.98438	39671.23438	32157.89844	33544.35547	41184.76563	46558.29297
P60510	PPP4C	Serine/threonine-protein phosphatase 4 catalytic subunit	4.28E-47	255709.5625	236147.5938	271920.25	268652.5938	258053.0625	247791.0781	263561.0938	273478.625	262036.5625	259229.1406	258612.2031	278822.8125	234019.7969	242231.7813	247479.3906	217380.9531	216902.8281	227121.2969
P60520	GABARAPL2	Gamma-aminobutyric acid receptor-associated protein-like 2	2.32E-42	323601.75	358862.0313	335059.125	320026.1875	334520.5313	307854.5938	325173.2188	352075.8125	310749.875	324491.375	326935	284157.25	269471.625	269591.3438	270955.5	177130.5781	204383.4375	196370.125
P60602	ROMO1	Reactive oxygen species modulator 1	1.97E-21	81505.42188	70511.15625	54167.79297	65506.96094	79565.39844	75164.46875	85528.85938	65790.28125	74064.14844	68464.52344	57317.30078	63303.26953	78855.26563	63239.76563	71818.69531	67955.25	81394.75781	72158.24219
P60604	UBE2G2	Ubiquitin-conjugating enzyme E2 G2	3.06E-33	162457.0469	164507.1563	165392.2969	164695.4219	164364.3594	150166.4063	172557.375	189933.7813	166529.2813	177788.7344	176111.0156	159329.2188	147855.4531	153942.3281	142787.2813	124074.3047	124751.8984	113857.2109
P60660	MYL6	Myosin light polypeptide 6	2.08E-22	948056.6875	1023998.625	1026001.625	1063448.375	1041892.5	951337.5625	1114149.75	1192521.625	1120958	1123985.125	1086730.5	1032012.063	982981.3125	907961.625	905022.5	958825.6875	915961.4375	844491.625
P60673	PFN3	Profilin-3	0.000140695	536481	485966.5938	382885.2188	NaN	438731.1875	550522.0625	NaN	608455.5	652712.9375	NaN	667130	NaN	NaN	721093.1875	707738.875	NaN	NaN	704187.8125
P60709	ACTB	Actin, cytoplasmic 1	4.07E-28	35975080	34427856	35869976	36080432	33343008	33266256	33713008	36437152	37233100	34245056	34479372	35988808	31675754	32198506	30916204	26088316	25663386	27529626
P60763	RAC3	Ras-related C3 botulinum toxin substrate 3	8.20E-24	123516.5469	112871.8906	91266.89844	114935.2813	127094.5313	111302.5703	118772.4766	93926.40625	89043.67188	74536.51563	79829.13281	104693.5547	114265.3281	121339.375	116639.4375	128961.7813	115714.125	114649.3828
P60842	EIF4A1	Eukaryotic initiation factor 4A-I	2.85E-34	3993193	3674421.75	4010418.5	3973457.5	3760966	3729012	3791632.25	4157000	4132153	3951162.25	3805214.75	4486159	3877046.75	4002878.25	4057230.25	3225109.75	2957577	3270880.75
P60866	RPS20	40S ribosomal protein S20	2.54E-19	2609937.25	2701358.25	2490779.5	2668841.75	2492579.5	2434114	2573330	2545323	2557171.5	2622255.75	2592429.75	2445235.25	2382374.5	2349693.75	2347504	2134105.75	2101636.5	2015415.75
P60891	PRPS1	Ribose-phosphate pyrophosphokinase 1	6.30E-29	469434.4063	461456.9063	473263.8438	442855.25	462664.9375	478853.2813	431107.0313	415079.5	423468.9688	412029.5313	401379.7188	444243.1563	450051.7813	476856.0625	440013.8438	406405.3438	403440.4375	472119
P60896	SEM1	26S proteasome complex subunit SEM1	3.13E-06	44126.70313	105708.8359	35130.80859	32431.13086	NaN	29257.40234	47333.79297	43376.25	34789.6875	37345.44531	41877.92969	36854.30469	NaN	NaN	37052.08594	86038.28906	78592.19531	92289.29688
P60900	PSMA6	Proteasome subunit alpha type-6	4.65E-31	914804.3125	1007226.938	1007050.25	1007823.813	975184.75	899479.5	1039145.563	1049313.5	998590.4375	978952.375	1014365.813	952942.375	897726.5	886818.3125	873720.6875	876983.25	839236.4375	912104.9375
P60903	S100A10	Protein S100-A10	2.69E-31	279356.5938	271528.5313	264656.125	253295.8594	276940.5313	271033	284108.875	264138.7188	281478.2188	289403.75	276614.4688	270468.5313	299433.6563	277095.4375	265434.9688	287734.5938	227521.9375	193830.8281
P60953	CDC42	Cell division control protein 42 homolog	1.30E-29	355466.9375	282169.6563	316016.875	251309.7656	278134.6875	299393.0625	250840.0781	182441.0313	224734.6406	283711.25	204309.8906	261836.125	339568.1875	337550.25	352898.0313	353353.7813	336096.3125	351760.625
P60981	DSTN	Destrin	1.15E-38	1079886.5	1280848	1311896.375	1222239.875	1185167.375	1125413.125	1234169.25	1339139.5	1227273.125	1239509.125	1282242.5	1215967	1088667.875	1095152.25	1120334.75	1025961.563	954250.1875	989769.625
P60983	GMFB	Glia maturation factor beta	2.84E-27	291462.25	327091.9375	342406.7813	321501.375	314861.8125	286175.75	330966.4375	320527.2188	301660.8438	299872.75	295266.4375	304010.7813	263929.5938	263451.0938	267664.875	296157.375	290484.8125	300558.2813
P61006	RAB8A	Ras-related protein Rab-8A	1.26E-34	265506.0625	221787.4531	229965.1875	239437.0156	226102.3438	263574.3438	219315.4063	192534.3125	177049.4219	204605.2656	219873.1875	211269.3594	254965.6563	257177.3906	265903.3438	252282.75	208751.9375	257944.3125
P61009	SPCS3	Signal peptidase complex subunit 3	5.71E-31	352147.8438	323564.6563	291796.6563	325249.1563	286288.4375	320696.5625	314592.75	266253.625	326910.3125	332218.0313	253043.375	287107.3438	353872.75	377442.5	344448.375	316100.9375	290434.3438	340576.5313
P61011	SRP54	Signal recognition particle 54 kDa protein	1.96E-41	661677.5625	634765.6875	605497.375	633408.625	642823.6875	637849	595238.0625	530612.125	575224.875	606426.8125	622073.8125	575331.3125	607466.9375	644083.25	642342	583311.0625	576517.75	580465.1875
P61018	RAB4B	Ras-related protein Rab-4B	0.000770253	NaN	NaN	NaN	112266.4766	NaN	27107.70117	NaN	NaN	NaN	42461.07031	60921.82813	70946.73438	42972.11719	87735.29688	70105.76563	NaN	NaN	57989.86328
P61019	RAB2A	Ras-related protein Rab-2A	2.34E-30	540111.1875	444356.5313	444211.375	392726.7813	435129.0313	499272.25	400639.2813	351984.4688	377450.9375	388392.875	310698.1875	381886.3125	473495.6875	488578.5625	464594.6875	395991.5	373322.9063	448888.4688
P61020	RAB5B	Ras-related protein Rab-5B	2.28E-30	287918.8438	253607.875	327150.5313	296583.9688	421117.3438	369825.0313	273976.5313	268987.5938	282640.4063	328848.5	332330.3125	329327.375	379553.4063	376710.4063	382659.8125	335791.5625	502462.8438	525420.1875
P61024	CKS1B	Cyclin-dependent kinases regulatory subunit 1	9.37E-17	202360.0313	229837.0156	230503.4688	243736.7188	232580.4844	210932.1563	256435.5	275039.9063	255194.1875	226330.7813	247067.8281	241506.8906	225544.9531	243434.3281	234048.2969	217862.8125	218378.4844	270912.875
P61026	RAB10	Ras-related protein Rab-10	1.45E-23	214313.0313	151750.8594	162878.8125	155423.9688	163239.7656	201516.8438	150019.1094	109234.4844	128457.3125	153598.9219	123535.5234	162954.6719	205029.5469	203741.3438	211683.8438	187800.75	203338.4531	220549.0781
P61077	UBE2D3	Ubiquitin-conjugating enzyme E2 D3	3.19E-23	151733.3438	144620.75	159002.8906	139869.1563	147530.9688	143642.7813	132009.2969	123861.5625	130248.6953	146705.9375	121713.0078	128165.9688	145138.4375	132867.4375	127730.1094	109531.8984	103221.1016	115685.7188
